Model DPs Scenarios |Production units| |Trading timeslots| |Elapsed time| |Number of variables| |Number of linear constraints| |Number of SOS constraints| |Number of quadratic constraints| |Number of non-zero coefficients in the constraint matrix| |Number of non-zero quadratic objective terms| |Number of non-zero terms in quadratic constraints| |Number of integer variables| |Number of binary variables| |Number of variables with piecewise-linear objective functions.| |Model name| |Model sense (minimization or maximization)| |Constant offset for objective function| |Objective value for current solution|
47 2 5 3 3 0.03406691551208496 680 558 0 0 1015 0 0 0 0 0 itp -1 0.0 1199.1875547174752
48 2 5 4 2 0.030549049377441406 360 358 0 0 645 0 0 0 0 0 itp -1 0.0 1276.5847782522267
49 2 5 4 3 0.0356440544128418 690 568 0 0 1065 0 0 0 0 0 itp -1 0.0 1405.2745387123348
50 2 5 5 2 0.02678394317626953 370 368 0 0 695 0 0 0 0 0 itp -1 0.0 1196.211960276683
51 2 5 5 3 0.04787778854370117 700 578 0 0 1115 0 0 0 0 0 itp -1 0.0 1262.5541773281452
52 3 1 1 2 0.018547773361206055 99 96 0 0 149 0 0 0 0 0 itp -1 0.0 2571.4201523313595
53 3 1 1 3 0.016457080841064453 198 159 0 0 275 0 0 0 0 0 itp -1 0.0 2178.6998450185397
54 3 1 2 2 0.014365911483764648 102 99 0 0 164 0 0 0 0 0 itp -1 0.0 1552.2948502786858
55 3 1 2 3 0.018793344497680664 201 162 0 0 290 0 0 0 0 0 itp -1 0.0 2293.4012246410402
56 3 1 3 2 0.014646053314208984 105 102 0 0 179 0 0 0 0 0 itp -1 0.0 2383.780010508969
57 3 1 3 3 0.01794910430908203 204 165 0 0 305 0 0 0 0 0 itp -1 0.0 1329.3225954357422
58 3 1 4 2 0.016651153564453125 108 105 0 0 194 0 0 0 0 0 itp -1 0.0 1609.070109935281
59 3 1 4 3 0.01627492904663086 207 168 0 0 320 0 0 0 0 0 itp -1 0.0 3141.2416979902887
60 3 1 5 2 0.013988733291625977 111 108 0 0 209 0 0 0 0 0 itp -1 0.0 2665.6517593523895
